Country,Date,Cases,Deaths,Recoveries,SANITY_CHECK,Mortality_Rate,Recovery_Rate,Mortality_Rate_Change,Recovery_Rate_Change
KENYA,2020-05-11,700,33,251,true,0.047142857142857146,0.3585714285714286,-0.009999999999999898,0.008200836820083657
KENYA,2020-05-12,715,36,259,true,0.05034965034965035,0.3622377622377622,0.06802288620470431,0.010224834926030102
KENYA,2020-05-13,737,40,281,true,0.054274084124830396,0.3812754409769335,0.07794361525704807,0.05255575404829127
KENYA,2020-05-14,758,42,284,true,0.055408970976253295,0.37467018469656993,0.020910290237466933,-0.01732410632963688
KENYA,2020-05-15,781,45,284,true,0.05761843790012804,0.36363636363636365,0.03987561734040623,-0.02944942381562099
KENYA,2020-05-16,830,50,301,true,0.060240963855421686,0.36265060240963853,0.045515394912985174,-0.002710843373494032
KENYA,2020-05-17,887,50,313,true,0.05636978579481398,0.3528748590755355,-0.06426155580608794,-0.02695636866214457
KENYA,2020-05-18,912,50,336,true,0.05482456140350877,0.3684210526315789,-0.027412280701754388,0.04405582646712625
KENYA,2020-05-19,963,50,358,true,0.05192107995846314,0.37175493250259606,-0.052959501557632294,0.009049102507046491
KENYA,2020-05-20,1029,50,366,true,0.04859086491739553,0.3556851311953353,-0.06413994169096204,-0.04322686776226847
KENYA,2020-05-21,1109,50,375,true,0.04508566275924256,0.3381424706943192,-0.07213706041478807,-0.04932075862170926
KENYA,2020-05-22,1161,50,380,true,0.04306632213608958,0.3273040482342808,-0.04478897502153312,-0.0320528280218203
KENYA,2020-05-23,1192,50,380,true,0.04194630872483222,0.3187919463087248,-0.026006711409396033,-0.026006711409395922
KENYA,2020-05-24,1214,51,383,true,0.042009884678747944,0.3154859967051071,0.0015156507413509601,-0.010370241914506195
KENYA,2020-05-25,1286,52,402,true,0.04043545878693624,0.31259720062208396,-0.03747751044430214,-0.009156653902846146
KENYA,2020-05-26,1348,52,405,true,0.03857566765578635,0.3004451038575668,-0.0459940652818992,-0.03887461800788328
KENYA,2020-05-27,1471,55,408,true,0.037389530931339225,0.27736233854520737,-0.030748313549129325,-0.07682856207669264
KENYA,2020-05-28,1618,58,421,true,0.03584672435105068,0.26019777503090236,-0.04126306326553553,-0.06188498267044773
KENYA,2020-05-29,1745,62,438,true,0.03553008595988539,0.2510028653295129,-0.008833119256990263,-0.035338156524579944
KENYA,2020-05-30,1888,63,464,true,0.03336864406779661,0.2457627118644068,-0.060834130672498654,-0.02087686711554826
KENYA,2020-05-31,1962,64,478,true,0.0326197757390418,0.2436289500509684,-0.022442276264906247,-0.008682203240887199
KENYA,2020-06-01,2021,69,482,true,0.03414151410192974,0.23849579416130628,0.04665079168728359,-0.021069564551290942
KENYA,2020-06-02,2093,71,499,true,0.03392259913999045,0.2384137601528906,-0.006411987508395778,-3.4396417221604914E-4
KENYA,2020-06-03,2216,74,553,true,0.033393501805054154,0.24954873646209386,-0.015597193267910758,0.04670441966966421
KENYA,2020-06-04,2340,78,592,true,0.03333333333333333,0.252991452991453,-0.0018018018018018944,0.01379576822614803
KENYA,2020-06-05,2474,79,643,true,0.03193209377526273,0.2599029911075182,-0.04203718674211809,0.027319255391203612
KENYA,2020-06-06,2600,83,706,true,0.03192307692307692,0.27153846153846156,-2.8237585199608617E-4,0.04476851298002171
KENYA,2020-06-07,2767,84,752,true,0.030357788218286955,0.271774485001807,-0.04903314015004723,8.692082219521335E-4
KENYA,2020-06-08,2872,85,849,true,0.029596100278551533,0.2956128133704735,-0.02509036344342752,0.08771363643098429
KENYA,2020-06-09,2989,88,873,true,0.029441284710605555,0.29207092673134827,-0.00523094483695119,-0.01198150580396673
KENYA,2020-06-10,3094,89,1048,true,0.028765352294764058,0.3387201034259858,-0.022958658988070813,0.1597186588090167
KENYA,2020-06-11,3215,92,1092,true,0.028615863141524107,0.33965785381026437,-0.0051968476418472465,0.0027685111535857843
KENYA,2020-06-12,3305,96,1164,true,0.029046898638426626,0.35219364599092284,0.015062816549365143,0.036907117088660346
KENYA,2020-06-13,3457,100,1221,true,0.028926815157651144,0.35319641307492045,-0.004134123999614214,0.0028472037909037518
KENYA,2020-06-14,3594,103,1253,true,0.028658875904284918,0.3486366165831942,-0.009262659988870436,-0.012910087200571296
KENYA,2020-06-15,3727,104,1286,true,0.02790448081566944,0.34504963777837405,-0.02632326163576726,-0.010288588846387614
KENYA,2020-06-16,3860,105,1328,true,0.027202072538860103,0.34404145077720205,-0.02517188122758074,-0.0029218607724479373
KENYA,2020-06-17,4044,107,1353,true,0.02645895153313551,0.33456973293768544,-0.027318543639018422,-0.027530746129920236
KENYA,2020-06-18,4257,117,1459,true,0.02748414376321353,0.34272962179938926,0.038746517555472204,0.024389202185314263
KENYA,2020-06-19,4374,119,1550,true,0.027206218564243257,0.35436671239140377,-0.010112201470226068,0.03395414300905131
KENYA,2020-06-20,4478,121,1586,true,0.027020991514068782,0.35417597141581064,-0.006808261491286993,-5.38258727254437E-4
KENYA,2020-06-21,4738,123,1607,true,0.025960320810468552,0.33917264668636554,-0.03925358190679196,-0.04236121572412055
KENYA,2020-06-22,4797,125,1680,true,0.02605795288722118,0.35021888680425267,0.0037608193467801865,0.03256819270600442
KENYA,2020-06-23,4952,128,1782,true,0.025848142164781908,0.3598546042003231,-0.008051696284329557,0.027513414493422594
KENYA,2020-06-24,5206,130,1823,true,0.024971187091817133,0.3501728774490972,-0.033927199385324736,-0.026904551555595235
KENYA,2020-06-25,5384,132,1857,true,0.02451708766716196,0.3449108469539376,-0.01818493542119093,-0.01502695049797087
KENYA,2020-06-26,5533,137,1905,true,0.0247605277426351,0.3442978492680282,0.00992940429051048,-0.0017772641577470383
KENYA,2020-06-27,5811,141,1936,true,0.024264326277749097,0.3331612459129238,-0.020040019746089488,-0.03234584061091483
KENYA,2020-06-28,6070,143,1971,true,0.023558484349258647,0.32471169686985174,-0.029089698201829828,-0.025361740438683666
KENYA,2020-06-29,6190,144,2013,true,0.023263327948303717,0.3252019386106624,-0.012528666809765276,0.001509775427052551
KENYA,2020-06-30,6366,148,2039,true,0.023248507697141062,0.32029531888155827,-6.370649631725067E-4,-0.015087916603653495
KENYA,2020-07-01,6673,149,2089,true,0.022328787651730856,0.31305260002997154,-0.039560390601901196,-0.022612627861305135
KENYA,2020-07-02,6941,152,2109,true,0.021898861835470393,0.3038467079671517,-0.01925432867051058,-0.029406853870367122
KENYA,2020-07-03,7188,154,2148,true,0.02142459654980523,0.2988313856427379,-0.02165707465659139,-0.01650609400367753
KENYA,2020-07-04,7577,159,2236,true,0.020984558532400686,0.2951036030091065,-0.02053891733184321,-0.01247453518181696
KENYA,2020-07-05,7886,160,2287,true,0.02028911995942176,0.2900076084199848,-0.0331404909903229,-0.017268493292386
KENYA,2020-07-06,8067,164,2414,true,0.020329738440560307,0.299243832899467,0.0020019833891162797,0.03184821436169494
KENYA,2020-07-07,8250,167,2504,true,0.020242424242424242,0.3035151515151515,-0.004294900221729514,0.014273706409580367
KENYA,2020-07-08,8528,169,2593,true,0.019817073170731708,0.3040572232645403,-0.021012852344092336,0.0017859792062531188
KENYA,2020-07-09,8975,173,2657,true,0.019275766016713092,0.2960445682451254,-0.027315191772016245,-0.026352457387416428
KENYA,2020-07-10,9448,181,2733,true,0.01915749364944962,0.2892675698560542,-0.006135806336356464,-0.022891818043625944
KENYA,2020-07-11,9726,184,2832,true,0.018918363150318734,0.2911782850092535,-0.0124823478220365,0.0066053555680305465
KENYA,2020-07-12,10105,185,2881,true,0.01830776843146957,0.2851063829787234,-0.03227524041047258,-0.020852866931121317
KENYA,2020-07-13,10294,197,2946,true,0.019137361569846512,0.286186127841461,0.045313722504318976,0.0037871648170646477
KENYA,2020-07-14,10791,202,3017,true,0.018719303122972847,0.27958483921786675,-0.021845145442220826,-0.023066417206815792
KENYA,2020-07-15,11252,209,3068,true,0.018574475648773552,0.2726626377532883,-0.007736798386557386,-0.024758858470091516
KENYA,2020-07-16,11673,217,3638,true,0.01858990833547503,0.3116593849053371,8.308545012680746E-4,0.14302196836859626
KENYA,2020-07-17,12062,222,3983,true,0.018404907975460124,0.33021057867683634,-0.009951655310847851,0.05952393757413699
KENYA,2020-07-18,12750,225,4440,true,0.01764705882352941,0.34823529411764703,-0.04117647058823537,0.054585517862681066
KENYA,2020-07-19,13353,234,5122,true,0.017524151875982927,0.38358421328540404,-0.006964727027634177,0.10150872058308602
KENYA,2020-07-20,13771,238,5616,true,0.01728269551957011,0.40781352116767117,-0.013778490287095435,0.06316555020537162
KENYA,2020-07-21,14168,250,6258,true,0.017645398080180688,0.441699604743083,0.02098645782423647,0.08309210415188684
KENYA,2020-07-22,14805,260,6757,true,0.017561634582911177,0.4563998649105032,-0.004747044917257748,0.033281125927134836
KENYA,2020-07-23,15601,263,7135,true,0.016857893724761232,0.4573424780462791,-0.04007262848042281,0.002065322994696084
KENYA,2020-07-24,16268,274,7446,true,0.016842881731005656,0.4577083845586427,-8.905023368089848E-4,8.000711281548334E-4
KENYA,2020-07-25,16643,278,7574,true,0.016703719281379557,0.45508622243585894,-0.008262389527435632,-0.005728892480989289
KENYA,2020-07-26,17603,280,7743,true,0.01590637959438732,0.43986820428336076,-0.04773426046982676,-0.03343985689358686
KENYA,2020-07-27,17975,285,7833,true,0.015855354659248956,0.4357719054242003,-0.0032078283330021495,-0.009312559578690593
KENYA,2020-07-28,18581,299,7908,true,0.016091706581992358,0.4255960389645337,0.014906757232675982,-0.023351359582855502
KENYA,2020-07-29,19125,311,8021,true,0.016261437908496733,0.4193986928104575,0.01054775176514311,-0.014561569156409937
KENYA,2020-07-30,19913,325,8121,true,0.01632099633405313,0.40782403455029376,0.0036625559124312534,-0.027598222070269518
KENYA,2020-07-31,20636,341,8165,true,0.01652452025586354,0.39566776507075013,0.012470067246186822,-0.02980763380693907
KENYA,2020-08-01,21363,364,8419,true,0.017038805411225016,0.39409258999204233,0.031122546821229946,-0.003981054859058641
KENYA,2020-08-02,22053,369,8477,true,0.01673241735818256,0.3843921461932617,-0.017981780156994476,-0.024614631295088674
KENYA,2020-08-03,22597,382,8740,true,0.016904898880382352,0.38677700579722973,0.0103082249568347,0.0062042360323590895
KENYA,2020-08-04,23202,388,9327,true,0.01672269631928282,0.4019912076545125,-0.010778092338131096,0.03933584889805708
KENYA,2020-08-05,23873,391,9930,true,0.016378335357935744,0.4159510744355548,-0.020592430477254786,0.03472679629610198
KENYA,2020-08-06,24411,399,10444,true,0.016345090328130762,0.4278399082380894,-0.0020298173824407906,0.028582288959507318
KENYA,2020-08-07,25138,413,11118,true,0.01642931020765375,0.442278622006524,0.005152610223147169,0.03374793582930469
KENYA,2020-08-08,25837,418,11899,true,0.016178348879513877,0.4605410844912335,-0.01527522001641679,0.0412917594837765
KENYA,2020-08-09,26436,420,12961,true,0.015887426236949616,0.4902784082311999,-0.017982220851513908,0.06457040368682354
KENYA,2020-08-10,26928,423,13495,true,0.01570855614973262,0.5011512180629828,-0.011258594346829742,0.02217680740012451
KENYA,2020-08-11,27425,438,13867,true,0.015970829535095717,0.50563354603464,0.016696212106518837,0.008944062809987718
KENYA,2020-08-12,28104,456,14610,true,0.016225448334756618,0.5198548249359521,0.015942741051826914,0.028125663363992803
KENYA,2020-08-13,28754,460,15100,true,0.01599777422271684,0.525144327745705,-0.014031915010451534,0.010174961462374732
KENYA,2020-08-14,29334,465,15298,true,0.01585191245653508,0.5215108747528465,-0.009117628749544249,-0.006918960752096193
KENYA,2020-08-15,29849,472,15970,true,0.015812925056115784,0.5350262990384937,-0.0024594761374184815,0.0259159011632355
KENYA,2020-08-16,30120,474,16656,true,0.015737051792828687,0.552988047808765,-0.004798180160713095,0.033571711900051815
KENYA,2020-08-17,30365,482,17160,true,0.01587353861353532,0.5651243207640375,0.00867295999933293,0.021946718384534547
KENYA,2020-08-18,30636,487,17368,true,0.015896331113722417,0.5669147408277843,0.0014358802244422986,0.0031681879507965416
KENYA,2020-08-19,31015,506,17612,true,0.01631468644204417,0.5678542640657747,0.026317728621078507,0.0016572566742902861
KENYA,2020-08-20,31441,516,17869,true,0.016411691740084604,0.568334340510798,0.005945887981668063,8.454219249602879E-4
KENYA,2020-08-21,31763,532,18157,true,0.016749047634039605,0.5716399584422126,0.020555826864029347,0.005816326228754054
KENYA,2020-08-22,32118,542,18453,true,0.016875272432903668,0.5745376424434896,0.007536237380299404,0.005069071814317372
KENYA,2020-08-23,32364,548,18670,true,0.016932394018044743,0.5768755407242615,0.0033849281763118633,0.004069182083229483
KENYA,2020-08-24,32557,554,18895,true,0.017016309856559265,0.5803667414073779,0.004955934667306483,0.006051913171311041
KENYA,2020-08-25,32803,559,19055,true,0.017041124287412737,0.5808919915861355,0.001458273330860127,9.050314935068471E-4
KENYA,2020-08-26,33016,564,19296,true,0.017082626605282286,0.584443905984977,0.0024354213471822206,0.006114586619007989
KENYA,2020-08-27,33389,567,19368,true,0.016981640660097636,0.5800712809607955,-0.005911616961376653,-0.007481684691043489
KENYA,2020-08-28,33630,567,19434,true,0.016859946476360393,0.5778768956289028,-0.00716622063633654,-0.0037829580672535945
KENYA,2020-08-29,33794,572,19590,true,0.016926081552938392,0.5796887021364739,0.003922614859467544,0.0031352810975413536
KENYA,2020-08-30,34057,574,19688,true,0.016854097542355465,0.5780896731949379,-0.004252845548320727,-0.002758426955092874
KENYA,2020-08-31,34201,577,19893,true,0.016870851729481592,0.5816496593666852,9.94072039990579E-4,0.006158190219991866
KENYA,2020-09-01,34315,577,20211,true,0.016814804021564912,0.5889844091505173,-0.0033221623196851846,0.012610253725272358
KENYA,2020-09-02,34493,581,20211,true,0.01684399733279216,0.5859449743426203,0.0017361672006293016,-0.0051604673411996815
KENYA,2020-09-03,34705,585,20644,true,0.01685636075493445,0.5948422417519089,7.339957314180801E-4,0.015184476015466464
KENYA,2020-09-04,34884,589,21059,true,0.016884531590413945,0.6036865038413026,0.0016712287954117055,0.014868248198624645
KENYA,2020-09-05,35020,594,21158,true,0.016961736150770988,0.6041690462592804,0.004572502348888063,7.993261650001138E-4
KENYA,2020-09-06,35103,597,21230,true,0.017007093410819588,0.6047916132524286,0.0026740930082524983,0.001030451654222997
KENYA,2020-09-07,35205,599,21310,true,0.017014628603891493,0.6053117454906973,4.430617795696534E-4,8.600189335821184E-4
KENYA,2020-09-08,35356,599,21483,true,0.016941961760380132,0.6076196402307953,-0.004270845118226063,0.0038127374155396687
KENYA,2020-09-09,35460,607,21557,true,0.017117879300620416,0.6079244218838128,0.010383540154817128,5.015994099561993E-4
KENYA,2020-09-10,35603,612,22047,true,0.017189562677302473,0.6192455691936073,0.004187631856912288,0.01862262298118078
KENYA,2020-09-11,35793,616,22442,true,0.017210069007906573,0.6269941049925963,0.0011929524321858676,0.012512864337615337
KENYA,2020-09-12,35969,619,22771,true,0.017209263532486307,0.6330729239066974,-4.680256772326974E-5,0.009695177140736977
KENYA,2020-09-13,36157,622,23067,true,0.017202754653317477,0.6379677517493155,-3.7821950698491147E-4,0.007731854669146276
KENYA,2020-09-14,36205,624,23243,true,0.017235188509874325,0.6419831514984118,0.0018853873818744926,0.006294048152255316
KENYA,2020-09-15,36301,634,23364,true,0.017465083606512218,0.643618633095507,0.013338705086177738,0.0025475459804169542
KENYA,2020-09-16,36301,634,23364,true,0.017465083606512218,0.643618633095507,0.0,0.0
KENYA,2020-09-17,36576,642,23611,true,0.01755249343832021,0.6455325896762905,0.005004833287794774,0.0029737432733700775
KENYA,2020-09-18,36724,646,23709,true,0.017590676396906656,0.6455996078858512,0.002175358089186785,1.0381847583307291E-4
KENYA,2020-09-19,36829,646,23777,true,0.01754052512965326,0.6456053653370984,-0.0028510141464608285,8.917990619750071E-6
KENYA,2020-09-20,36981,648,23887,true,0.017522511559990267,0.6459262864714312,-0.0010269686642699893,4.970856061043971E-4
KENYA,2020-09-21,37079,650,23949,true,0.017530138353245774,0.6458912052644354,4.352568539844892E-4,-5.431147134049574E-5
KENYA,2020-09-22,37218,659,24147,true,0.01770648610887205,0.6487989682411737,0.010059689893641144,0.004501939263204191
KENYA,2020-09-23,37348,664,24253,true,0.01777872978472743,0.6493788154653529,0.0040800684794923825,8.937240232536059E-4
KENYA,2020-09-24,37489,669,24334,true,0.017845234602149963,0.6490970684734189,0.0037406956643024625,-4.3387154804575E-4
KENYA,2020-09-25,37707,682,24504,true,0.018086827379531652,0.6498528124751373,0.013538223664068871,0.0011643004389094713
KENYA,2020-09-26,37871,689,24581,true,0.01819334055081725,0.6490718491721899,0.0058889914217976624,-0.0012017541325595182
KENYA,2020-09-27,38115,691,24621,true,0.018129345402072675,0.6459661550570641,-0.003517504032083729,-0.00478482331206731
KENYA,2020-09-28,38168,700,24681,true,0.01833997065604695,0.6466411653741354,0.011617918314369646,0.001044962358765833
KENYA,2020-09-29,38378,707,24740,true,0.018422012611391942,0.6446401584240972,0.0044733962165823815,-0.0030944626744888737
KENYA,2020-09-30,38529,711,24908,true,0.018453632328895117,0.6464740844558644,0.001716409502598104,0.0028448833163767784
KENYA,2020-10-01,38713,711,24908,true,0.018365923591558392,0.6434014413762819,-0.00475292537390537,-0.00475292537390537
KENYA,2020-10-02,38923,725,25114,true,0.018626519024741155,0.6452226190170336,0.014189073143184627,0.002830546411049628
KENYA,2020-10-03,39184,728,25426,true,0.01857901184156799,0.6488873009391588,-0.0025505132284815435,0.0056797170683633436
KENYA,2020-10-04,39427,731,25659,true,0.018540594009181524,0.6507976767189997,-0.002067808165152729,0.002944079468154115
KENYA,2020-10-05,39449,735,27035,true,0.018631650992420593,0.6853152171157697,0.004911222541951865,0.05303881933136334
KENYA,2020-10-06,39586,743,27331,true,0.018769261860253624,0.6904208558581316,0.007385865476388087,0.007450058914275415
KENYA,2020-10-07,39907,748,31659,true,0.018743578820758264,0.7933194677625479,-0.0013683563949707933,0.14903751969734813
KENYA,2020-10-08,40178,751,31710,true,0.01869182139479317,0.7892378913833441,-0.002761341708541365,-0.005144934096619758
KENYA,2020-10-09,40620,755,31876,true,0.018586903003446578,0.7847365829640571,-0.005613064084585062,-0.005703360759070075
KENYA,2020-10-10,41158,760,31876,true,0.018465425919626802,0.7744788376500316,-0.006535628006303695,-0.013071577822051705
KENYA,2020-10-11,41546,766,32000,true,0.018437394695036826,0.7702305877822173,-0.0015180383443081924,-0.005485301419861255
KENYA,2020-10-12,41619,777,32000,true,0.018669357745260576,0.7688795982604099,0.012581118648297585,-0.001754006583531642
KENYA,2020-10-13,41937,787,31340,true,0.018766244605002744,0.7473114433555095,0.005189619325108419,-0.028051407468345335
KENYA,2020-10-14,42541,797,31428,true,0.01873486753955008,0.7387696575068757,-0.0016719949096420939,-0.01143002147843497
KENYA,2020-10-15,43143,805,31508,true,0.018658878612984726,0.730315462531581,-0.004056016217085068,-0.011443614243477618
KENYA,2020-10-16,43580,813,31648,true,0.018655346489215237,0.7262046810463515,-1.8929989538762904E-4,-0.0056287750925877456
KENYA,2020-10-17,44196,825,31752,true,0.018666847678522943,0.7184360575617703,6.165090160268338E-4,-0.010697567348901926
KENYA,2020-10-18,44881,832,31857,true,0.01853791136561128,0.7098103874690849,-0.006907235497507602,-0.012006176474437025
KENYA,2020-10-19,45076,839,32084,true,0.01861300914011891,0.7117756677611146,0.004051037521246137,0.0027687398306992517
KENYA,2020-10-20,45647,842,32522,true,0.01844590005914956,0.7124674129734704,-0.00897807977803855,9.718584712676837E-4
KENYA,2020-10-21,46144,858,32760,true,0.01859396671289875,0.7099514563106796,0.00802707665521285,-0.0035313287555012174
KENYA,2020-10-22,47212,870,33050,true,0.018427518427518427,0.7000338896890621,-0.008951736224463436,-0.013969358796944942
KENYA,2020-10-23,47843,884,33421,true,0.018477102188407916,0.6985556925778066,0.002690745424269503,-0.0021116079278848954
KENYA,2020-10-24,48790,896,33876,true,0.01836441893830703,0.6943226070916171,-0.006098534767620678,-0.006059768077429251
KENYA,2020-10-25,49721,902,34209,true,0.018141228052533136,0.6880191468393636,-0.012153441201906534,-0.00907857556108893
KENYA,2020-10-26,49997,920,34429,true,0.018401104066243974,0.6886213172790367,0.014325161061770064,8.752233748716698E-4
KENYA,2020-10-27,50833,934,34832,true,0.01837389097633427,0.6852241654043633,-0.0014788835393645394,-0.00493326562717622
KENYA,2020-10-28,51851,934,35258,true,0.01801315307322906,0.6799868854988332,-0.019633179687952085,-0.007643162880047294
KENYA,2020-10-29,52612,964,35604,true,0.01832281608758458,0.6767277427202919,0.017190938926497035,-0.004792949464239249
KENYA,2020-10-30,53797,981,35876,true,0.01823521757718832,0.6668773351673886,-0.004780843183576855,-0.01455593871962002
KENYA,2020-10-31,55192,981,35876,true,0.01777431511813306,0.6500217422814901,-0.0252754022322077,-0.02527540223220759
KENYA,2020-11-01,55877,1013,37194,true,0.018129104998478803,0.6656406034683322,0.019960818630012422,0.024028213474863058
KENYA,2020-11-02,56601,1027,37442,true,0.01814455574989841,0.6615077472129468,8.522622281079695E-4,-0.006208840377000868
KENYA,2020-11-03,57093,1039,37846,true,0.018198378084879056,0.6628833657366052,0.002966307675014157,0.002079519898979587
KENYA,2020-11-04,58587,1051,38381,true,0.01793913325481762,0.6551112021438203,-0.014245490936186211,-0.011724782962608149
KENYA,2020-11-05,59595,1072,39193,true,0.01798808624884638,0.6576558436110412,0.002728838307481496,0.003884289352546144
KENYA,2020-11-06,60704,1093,40131,true,0.0180054032683184,0.6610931734317343,9.626938203683988E-4,0.0052266392127218175
KENYA,2020-11-07,61769,1103,41019,true,0.017856853761595622,0.6640709741132284,-0.00825027379332055,0.004504358540016851
KENYA,2020-11-08,62488,1111,41931,true,0.017779413647420306,0.6710248367686595,-0.004336716602443502,0.010471565429760021
KENYA,2020-11-09,63244,1130,42659,true,0.017867307570678642,0.6745145784580355,0.004943578286738859,0.005200614788240854
KENYA,2020-11-10,64588,1154,43095,true,0.017867096054994737,0.6672292066637766,-1.1838139745923293E-5,-0.010800910798567931
KENYA,2020-11-11,65804,1180,43626,true,0.01793204060543432,0.66296881648532,0.0036348688247762606,-0.006385197374316087
KENYA,2020-11-12,66723,1203,44040,true,0.018029764848702848,0.6600422642866778,0.00544970008817125,-0.004414313502944411
KENYA,2020-11-13,68193,1228,44872,true,0.018007713401668794,0.6580147522472981,-0.0012230579388637919,-0.003071791230779497
KENYA,2020-11-14,69273,1228,44872,true,0.01772696432953676,0.6477559799633335,-0.015590489801221241,-0.015590489801221241
KENYA,2020-11-15,70245,1269,45766,true,0.01806534272901986,0.6515196811160937,0.01908834435455442,0.0058103688258861474
KENYA,2020-11-16,70804,1287,46244,true,0.01817693915597989,0.6531269419806791,0.006177376683851321,0.0024669413851505784
KENYA,2020-11-17,71729,1302,47262,true,0.018151654142675906,0.658896680561558,-0.0013910490147437393,0.008834023235026134
KENYA,2020-11-18,72686,1313,49878,true,0.018064001320749524,0.6862119252675893,-0.004828916485374424,0.04145603629806027
KENYA,2020-11-19,74145,1330,50658,true,0.017937824533009645,0.6832288084159417,-0.006984985524494114,-0.004347223855785343
KENYA,2020-11-20,75193,1349,50984,true,0.01794049978056468,0.6780418390009708,1.4914002253241243E-4,-0.007591848222847641
KENYA,2020-11-21,76404,1366,51352,true,0.017878645097115335,0.6721114077796974,-0.0034477681338819233,-0.008746408967935326
KENYA,2020-11-22,77372,1380,51507,true,0.0178359096313912,0.6657059401333816,-0.0023903078500635555,-0.009530365906860738
KENYA,2020-11-23,77785,1392,51903,true,0.01789548113389471,0.6672623256411905,0.0033399755736966963,0.002337947453942002
KENYA,2020-11-24,78512,1409,52709,true,0.01794630120236397,0.6713496026085184,0.002839826886409158,0.006125442438849493
KENYA,2020-11-25,79322,1417,52974,true,0.0178638965230327,0.6678349007841456,-0.004591736113311984,-0.005235278029087076
KENYA,2020-11-26,80102,1427,53526,true,0.017814786147661733,0.6682230156550398,-0.0027491412809992344,5.81153920584887E-4
KENYA,2020-11-27,81656,1441,54125,true,0.01764720289997061,0.6628416772802979,-0.00940697498707388,-0.008053207160885978
KENYA,2020-11-28,82605,1445,54399,true,0.017492887839719147,0.6585436716905756,-0.008744448688336792,-0.00648421144451472
KENYA,2020-11-29,83316,1452,54975,true,0.017427624945988766,0.6598372461471986,-0.003730824454393211,0.0019642956302385883
KENYA,2020-11-30,83618,1469,55344,true,0.017567987753832906,0.6618670621158124,0.008054041114560873,0.0030762373304416
KENYA,2020-12-01,84169,1474,55610,true,0.01751238579524528,0.6606945550024356,-0.0031649588653369642,-0.0017715145238208496
KENYA,2020-12-02,85130,1484,56464,true,0.01743216257488547,0.6632679431457771,-0.004580941814426698,0.0038949740449003567
KENYA,2020-12-03,86383,1500,56464,true,0.01736452774272716,0.6536471296435641,-0.0038798876426126006,-0.014505168841091542
KENYA,2020-12-04,87249,1506,68110,true,0.01726094281882887,0.7806393196483628,-0.00596531765407049,0.19428248705696594
KENYA,2020-12-05,87984,1518,68532,true,0.017253136933987997,0.7789143480632842,-4.522281849146381E-4,-0.0022096908798490134
KENYA,2020-12-06,88380,1526,68929,true,0.017266349852907897,0.7799162706494682,7.658270475945361E-4,0.0012863064965682458
KENYA,2020-12-07,88579,1531,69414,true,0.01728400636719764,0.7836394630781562,0.001022596810568599,0.004773836075489868
KENYA,2020-12-08,89100,1545,69839,true,0.01734006734006734,0.7838271604938272,0.003243517253967987,2.3952011673022966E-4
KENYA,2020-12-09,89661,1552,70194,true,0.017309644103902476,0.7828821895807542,-0.001754505075915458,-0.0012055858238921857
KENYA,2020-12-10,90305,1568,71254,true,0.017363379657826257,0.7890371518742041,0.003104370812087698,0.007861926577670708
KENYA,2020-12-11,90978,1582,71579,true,0.01738881927498956,0.7867726263492273,0.0014651305025077388,-0.002869985931078012
KENYA,2020-12-12,91526,1586,72596,true,0.017328409413718507,0.7931735244629942,-0.003474063437874708,0.00813563906445025
KENYA,2020-12-13,91892,1587,73028,true,0.017270273799677882,0.7947155356287816,-0.0033549307759660474,0.0019441031731757263
KENYA,2020-12-14,92055,1593,73452,true,0.01730487208733909,0.7979142903698876,0.0020033433205819406,0.004025031093138454
KENYA,2020-12-15,92459,1604,73979,true,0.01734823002628192,0.8001276241361036,0.002505533627986445,0.00277389914296422
KENYA,2020-12-16,92853,1614,74403,true,0.01738231398016219,0.8012988271784434,0.001964693448763155,0.0014637702874016334
KENYA,2020-12-17,93405,1618,74999,true,0.017322413147047803,0.802944167871099,-0.0034460793414933244,0.0020533421950077457
KENYA,2020-12-18,93761,1629,75274,true,0.017373961455189258,0.8028284681264065,0.002975815650156033,-1.4409438329843205E-4
KENYA,2020-12-19,94151,1633,75559,true,0.017344478550413697,0.8025299784388907,-0.0016969592600745154,-3.7179758736305413E-4
KENYA,2020-12-20,94500,1639,75735,true,0.017343915343915346,0.8014285714285714,-3.247180344534417E-5,-0.0013724185262983246
KENYA,2020-12-21,94614,1644,76060,true,0.01737586403703469,0.8038979432219333,0.0018420692494069968,0.003081212576387493
KENYA,2020-12-22,94768,1647,76222,true,0.01737928414654736,0.8043010298835049,1.9683104709966592E-4,5.014152169069419E-4
KENYA,2020-12-23,95195,1648,76508,true,0.01731183360470613,0.8036976731971217,-0.00388108861518488,-7.501627673790479E-4
KENYA,2020-12-24,95431,1652,76720,true,0.01731093669771877,0.8039316364703294,-5.180889603262351E-5,2.9110856110481365E-4
KENYA,2020-12-25,95713,1653,76811,true,0.017270381243927158,0.8025137651102776,-0.0023427648370384357,-0.0017636715558015936
KENYA,2020-12-26,95843,1655,76998,true,0.017267823419550722,0.8033763550807049,-1.481046851432577E-4,0.0010748600309786749
KENYA,2020-12-27,95923,1658,77423,true,0.0172846971007996,0.8071369744482554,9.771747624991445E-4,0.00468101823481315
KENYA,2020-12-28,95992,1664,77521,true,0.01733477789815818,0.8075777148095674,0.0028974067099076795,5.460539849675428E-4
